contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,symbol,type
NDXP251117P24730000,2025-11-14 16:27:45+00:00,24730.0,52.2,52.9,67.1,-167.04,-76.190475,9.0,0.0,0.23353580192565918,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24740000,2025-11-14 19:56:41+00:00,24740.0,50.0,53.6,67.7,-127.95,-71.90222,38.0,0.0,0.2301293113327026,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24750000,2025-11-14 21:06:51+00:00,24750.0,67.95,55.0,69.8,-160.02,-70.19344,25.0,0.0,0.22914322195053102,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24760000,2025-11-14 21:06:51+00:00,24760.0,70.15,57.6,71.8,-102.05001,-59.26249,35.0,1.0,0.2278939210891724,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24770000,2025-11-14 20:57:58+00:00,24770.0,76.1,59.7,73.9,-94.02,-55.26687,12.0,2.0,0.22671137676239012,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24780000,2025-11-14 20:57:57+00:00,24780.0,78.48,61.3,77.2,-100.52,-56.15642,6.0,3.0,0.22732553688049315,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24790000,2025-11-14 20:21:31+00:00,24790.0,75.0,65.4,79.4,-139.73,-65.07242,4.0,0.0,0.22607814334869386,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24800000,2025-11-14 21:11:42+00:00,24800.0,75.0,65.4,81.5,-85.17,-53.17475,66.0,32.0,0.22457516765594476,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24810000,2025-11-14 21:05:46+00:00,24810.0,84.6,67.3,83.4,-106.19999,-55.660374,29.0,2.0,0.2226735600852966,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24820000,2025-11-14 20:45:12+00:00,24820.0,87.18,68.9,85.4,-96.38,-52.505993,19.0,1.0,0.22083298706054685,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24830000,2025-11-14 19:22:02+00:00,24830.0,78.5,73.5,88.1,-91.399994,-53.796352,20.0,1.0,0.21994417148590084,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24840000,2025-11-14 21:14:58+00:00,24840.0,82.0,75.2,91.5,27.879997,51.515144,25.0,4.0,0.2199785034179687,False,REGULAR,USD,2025-11-17,^NDX,puts
