date,current_price,strike,relative_strike,maturity_days,maturity_years,option_price,implied_vol,volume,option_type
2016-01-07,4305.72021484375,4950.0,1.15,120,0.3287671232876712,27.4,0.24737456288391743,1.0,call
2016-01-07,4305.72021484375,4950.0,1.15,150,0.410958904109589,27.4,0.24937559345700383,1.0,call
2016-01-07,4305.72021484375,4950.0,1.15,180,0.4931506849315068,27.4,0.25348865266733045,1.0,call
2016-01-07,4305.72021484375,4950.0,1.15,360,0.9863013698630136,92.13,,2.0,call
2016-01-07,4305.72021484375,5170.0,1.2,30,0.0821917808219178,0.25,0.17292921610477224,2.0,call
2016-01-07,4305.72021484375,5170.0,1.2,60,0.1643835616438356,13.05,0.23734506007420242,1.0,call
2016-01-07,4305.72021484375,5170.0,1.2,90,0.2465753424657534,0.4,0.23611151411078948,6.0,call
2016-01-07,4305.72021484375,5170.0,1.2,120,0.3287671232876712,4.4,0.23570045774333487,1.0,call
2016-01-07,4305.72021484375,5170.0,1.2,150,0.410958904109589,4.4,0.23649832080928226,1.0,call
2016-01-07,4305.72021484375,5170.0,1.2,180,0.4931506849315068,4.4,0.23906680589351617,1.0,call
2016-01-07,4305.72021484375,5170.0,1.2,360,0.9863013698630136,37.0,,1.0,call
2016-01-08,4270.77978515625,3425.0,0.8,30,0.0821917808219178,3.6,0.3428997527575313,9.0,put
2016-01-08,4270.77978515625,3425.0,0.8,60,0.1643835616438356,16.6,0.3460732679055185,2.0,put
2016-01-08,4270.77978515625,3425.0,0.8,90,0.2465753424657534,16.6,0.35054369923532663,2.0,put
2016-01-08,4270.77978515625,3425.0,0.8,120,0.3287671232876712,48.13,0.35673157149823725,12.0,put
2016-01-08,4270.77978515625,3425.0,0.8,150,0.410958904109589,48.13,0.36516155523875793,12.0,put
2016-01-08,4270.77978515625,3425.0,0.8,180,0.4931506849315068,48.13,0.37645121105780327,12.0,put
2016-01-08,4270.77978515625,3425.0,0.8,360,0.9863013698630136,369.5,0.6044322498793557,1.0,put
2016-01-08,4270.77978515625,3625.0,0.85,30,0.0821917808219178,9.65,0.3222605474240896,2.0,put
